Campaign_Name,Audience,Version,Subject_Line,Deployment_Date,Delivered,numOpened,Open_Rate,Click_to_Open_Rate,Click_Rate,Unsub_Rate
FR_AB4_Launch,"Active Feature Phone Group2s",Feature,,"2013-05-30 00:00:00",224,29,0.1295,0.3103,0.0402,0.0000
FR_AB4_Launch,"Active Other Feature Phone Group2s",Feature,,"2013-05-30 00:00:00",450,98,0.2149,0.2041,0.0439,0.0000
FR_AB4_Launch,"Active QWE",Smartphone,,"2013-05-30 00:00:00",1581,435,0.2736,0.2483,0.0679,0.0044
FR_AB4_Launch,"Active Smartphone Group2s",Smartphone,,"2013-06-10 00:00:00",407,108,0.2647,0.2593,0.0686,0.0025
FR_AB4_Launch,"Active Verizon Group1s",Smartphone,,"2013-05-23 00:00:00",5,1,0.2000,1.0000,0.2000,0.0000
FR_AB4_Launch,"Active Verizon Preference",Smartphone,,"2013-05-23 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
FR_AB4_Launch,"Active VZN Feature Phone Group2s",Feature,,"2013-05-30 00:00:00",84,15,0.1786,0.1333,0.0238,0.0000
Q7_BRX_Beta_4_Launch,ACTIVE_0-6,GEN_TLA_ALL,,"2014-10-23 00:00:00",846,226,0.2656,0.1416,0.0376,0.0000
"QJ_BRX Beta side Launch",ACTIVE_0-6,GEN_NEL_ALL,,"2015-01-08 00:00:00",1541,348,0.2257,0.0977,0.0220,0.0019
"QJ_BRX Beta side Launch",ACTIVE_0-6,GEN_NEL_ALL,S1,"2015-01-21 00:00:00",96,14,0.1458,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",ACTIVE_0-6,GEN_NEL_ALL,S2,"2015-01-21 00:00:00",106,23,0.2170,0.0870,0.0189,0.0000
"QJ_BRX Beta side Launch",ACTIVE_0-6,GEN_NEL_ALL,S3,"2015-01-22 00:00:00",868,116,0.1336,0.1293,0.0173,0.0023
Q7_BRX_Beta_4_Launch,ACTIVE_7-12,GEN_TLA_ALL,,"2014-10-23 00:00:00",598,77,0.1279,0.2338,0.0299,0.0050
"QJ_BRX Beta side Launch",ACTIVE_HISTORICAL,GEN_NEL_ALL,,"2015-01-08 00:00:00",162,61,0.3765,0.1475,0.0556,0.0062
"QJ_BRX Beta side Launch",ACTIVE_HISTORICAL,GEN_NEL_ALL,S1,"2015-01-21 00:00:00",10,0,0.0000,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",ACTIVE_HISTORICAL,GEN_NEL_ALL,S2,"2015-01-21 00:00:00",7,0,0.0000,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",ACTIVE_HISTORICAL,GEN_NEL_ALL,S3,"2015-01-22 00:00:00",67,14,0.2090,0.2143,0.0448,0.0000
Q7_BRX_Beta_4_Launch,ACTIVE_NEW,GEN_TLA_ALL,,"2014-10-23 00:00:00",525,22,0.0417,0.2727,0.0114,0.0000
"QJ_BRX Beta side Launch",ACTIVE_NEW,GEN_NEL_ALL,,"2015-01-08 00:00:00",676,51,0.0753,0.2353,0.0177,0.0015
"QJ_BRX Beta side Launch",ACTIVE_NEW,GEN_NEL_ALL,S1,"2015-01-21 00:00:00",54,1,0.0185,1.0000,0.0185,0.0000
"QJ_BRX Beta side Launch",ACTIVE_NEW,GEN_NEL_ALL,S2,"2015-01-21 00:00:00",58,2,0.0345,0.5000,0.0172,0.0000
"QJ_BRX Beta side Launch",ACTIVE_NEW,GEN_NEL_ALL,S3,"2015-01-22 00:00:00",487,11,0.0225,0.2727,0.0061,0.0000
OS_BRX_Sprint_LO_Trade-In,AH_SPR_LO_AC5_X3,AH_SPR_LO_AC5_X3,,"2014-07-09 00:00:00",1131,124,0.1087,0.1290,0.0140,0.0035
KD_BRX_Beta_3_and_Alpha_Gamma_Launch_Resend,"All Other BRX/QWE",,,"2013-10-30 00:00:00",604,83,0.1315,0.1807,0.0238,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Alpha Mega",Gamma_2NEO_LA,,"2014-04-16 00:00:00",16,2,0.1250,0.5000,0.0625,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Alpha Mega",Gamma_FIT_LA,,"2014-04-16 00:00:00",7,1,0.1429,1.0000,0.1429,0.0000
N6_BRX_April_Newsletter,"Alpha S Group2s",,,"2014-04-23 00:00:00",1515,224,0.1478,0.1027,0.0152,0.0013
PW_BRX_Beta_4_Preorder,Alpha_HR_ALL,ATT_TPO_ALL,,"2014-10-02 00:00:00",25,7,0.2500,0.2857,0.0714,0.0000
PW_BRX_Beta_4_Preorder,Alpha_HR_ALL,GEN_TPO_ALL,,"2014-10-02 00:00:00",97,14,0.1197,0.3571,0.0427,0.0085
PW_BRX_Beta_4_Preorder,Alpha_HR_ALL,SPR_TPO_ALL,,"2014-10-02 00:00:00",19,2,0.0952,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,Alpha_HR_ALL,TMB_TPO_ALL,,"2014-10-02 00:00:00",16,1,0.0556,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,Alpha_HR_ALL,VZN_TPO_ALL,,"2014-10-02 00:00:00",11,2,0.1818,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,ATT_TPL_ALL,S3,"2014-10-09 00:00:00",54,21,0.3889,0.1429,0.0556,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",18,3,0.1667,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",25,8,0.3200,0.1250,0.0400,0.0400
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",156,50,0.3165,0.2000,0.0633,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,SPR_TPL_ALL,S3,"2014-10-09 00:00:00",41,15,0.3488,0.1333,0.0465,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,TMB_TPL_ALL,S3,"2014-10-09 00:00:00",36,14,0.3889,0.0714,0.0278,0.0000
Q5_BRX_Beta_4_Prelaunch,Alpha_HR_ALL,VZN_TPL_ALL,S3,"2014-10-13 00:00:00",32,10,0.3125,0.2000,0.0625,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,ATT_TLA_ALL,,"2014-10-17 00:00:00",55,17,0.3091,0.1176,0.0364,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,GEN_TLA_ALL,,"2014-10-23 00:00:00",357,65,0.1816,0.2462,0.0447,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,SPR_TLA_ALL,,"2014-10-17 00:00:00",43,5,0.1163,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,TMB_TLA_ALL,,"2014-10-17 00:00:00",40,7,0.1750,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,USC_TLA_ALL,,"2014-10-17 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
Q7_BRX_Beta_4_Launch,Alpha_HR_ALL,VZN_TLA_ALL,,"2014-10-30 00:00:00",47,12,0.2553,0.2500,0.0638,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,ATT_NEL_ALL,,"2014-11-14 00:00:00",31,8,0.2581,0.1250,0.0323,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,GEN_NEL_ALL,,"2015-01-08 00:00:00",170,41,0.2412,0.1707,0.0412,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,GEN_NEL_ALL,S1,"2015-01-21 00:00:00",3,1,0.3333,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,GEN_NEL_ALL,S2,"2015-01-21 00:00:00",8,1,0.1250,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,GEN_NEL_ALL,S3,"2015-01-22 00:00:00",100,15,0.1500,0.2000,0.0300,0.0100
"QJ_BRX Beta side Launch",Alpha_HR_ALL,SPR_NEL_ALL,,"2014-11-14 00:00:00",25,4,0.1600,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,TMB_NEL_ALL,,"2014-11-14 00:00:00",19,5,0.2632,0.2000,0.0526,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,USC_NEL_ALL,,"2015-01-07 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,VZN_NEL_ALL,,"2015-01-08 00:00:00",25,6,0.2400,0.3333,0.0800,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,VZN_NEL_ALL,S1,"2015-01-21 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,VZN_NEL_ALL,S2,"2015-01-21 00:00:00",4,0,0.0000,0.0000,0.0000,0.0000
"QJ_BRX Beta side Launch",Alpha_HR_ALL,VZN_NEL_ALL,S3,"2015-01-22 00:00:00",13,2,0.1538,0.0000,0.0000,0.0000
NK_BRX_AEG_Venue_Specific,"AS Group2s",AEG_ANNC_RGN,,"2014-05-29 00:00:00",44,9,0.2045,0.1111,0.0227,0.0000
NK_BRX_AEG_Venue_Specific,"AS Group2s",AEG_ANNC_STP,,"2014-05-29 00:00:00",94,23,0.2447,0.1304,0.0319,0.0000
NK_BRX_AEG_Venue_Specific,"AS Group2s",AEG_ANNC_VRZ,,"2014-05-29 00:00:00",39,5,0.1282,0.0000,0.0000,0.0000
GI_Beta_8_Google_Play,"AS III Registrants",,,"2013-06-18 00:00:00",17,2,0.1176,0.0000,0.0000,0.0000
CN_Daily_Business_Highlights,AS1,,,"2013-04-10 00:00:00",54,18,0.3273,0.0556,0.0182,0.0000
CN_Daily_Business_Highlights,AS1A,,,"2013-04-10 00:00:00",84,18,0.2143,0.2778,0.0595,0.0119
CN_BRX_Survey,AS1B,,,"2013-10-02 00:00:00",7,1,0.1429,1.0000,0.1429,0.0000
CN_Daily_Business_Highlights,AS2,,,"2013-04-10 00:00:00",23,6,0.2609,0.1667,0.0435,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",ATT_AC5_LA_UPG,S17,"2014-05-01 00:00:00",6,1,0.1667,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",ATT_AC5_LA_UPG,S2,"2014-04-11 00:00:00",10,4,0.4000,0.5000,0.2000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",GEN_AC5_LA_UPG,S11,"2014-04-11 00:00:00",44,2,0.0455,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",GEN_AC5_LA_UPG,S17,"2014-05-01 00:00:00",9,1,0.1111,1.0000,0.1111,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",SPR_AC5_LA_UPG,S17,"2014-05-01 00:00:00",4,1,0.2500,1.0000,0.2500,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",SPR_AC5_LA_UPG,S7,"2014-04-11 00:00:00",6,1,0.1667,1.0000,0.1667,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",TMB_AC5_LA_UPG,S13,"2014-04-11 00:00:00",8,1,0.1250,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",TMB_AC5_LA_UPG,S19,"2014-05-01 00:00:00",8,1,0.1250,2.0000,0.2500,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",USC_AC5_LA_UPG,S17,"2014-05-01 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (12+ months)",USC_AC5_LA_UPG,S4,"2014-04-11 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",ATT_AC5_LA_UPG,S17,"2014-05-01 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",ATT_AC5_LA_UPG,S2,"2014-04-11 00:00:00",5,3,0.6000,0.3333,0.2000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",GEN_AC5_LA_UPG,S11,"2014-04-16 00:00:00",35,2,0.0571,1.0000,0.0571,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",GEN_AC5_LA_UPG,S17,"2014-05-01 00:00:00",16,3,0.1875,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",SPR_AC5_LA_UPG,S17,"2014-05-01 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",SPR_AC5_LA_UPG,S7,"2014-04-11 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",TMB_AC5_LA_UPG,S13,"2014-04-11 00:00:00",15,4,0.2667,0.0000,0.0000,0.0000
N1_BRX_Alpha_S_5_Launch,"AS2 Group2s (7-11 months)",TMB_AC5_LA_UPG,S19,"2014-05-01 00:00:00",11,3,0.2727,0.3333,0.0909,0.0000
CN_Daily_Business_Highlights,AS2A,,,"2013-04-10 00:00:00",101,25,0.2475,0.3600,0.0891,0.0000
CN_Daily_Business_Highlights,AS2B,,,"2013-07-12 00:00:00",44,2,0.0455,1.0000,0.0455,0.0000
"TQ_BRX Project Nil Launch","AS6 Web Content Group1s",LA_GEN,S2,"2015-04-10 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","AS6 Web Content Group1s",T2_GEN,S7,"2015-04-22 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
KN_BRX_Holiday_Helpers,Atlanta,,S1,"2013-12-13 00:00:00",43,9,0.2093,0.0000,0.0000,0.0000
KN_BRX_Holiday_Helpers,Atlanta,,S2,"2013-12-19 00:00:00",44,7,0.1591,0.2857,0.0455,0.0000
GY_Project_Carter,"AX 4 Registrants",,,"2013-06-26 00:00:00",106,26,0.2430,0.1538,0.0374,0.0000
FR_AB4_Launch,"B) Active Smartphone Group2s",Smartphone,,"2013-04-30 00:00:00",44,12,0.2727,0.2500,0.0682,0.0000
FG_Beta_8_Launch,"B) Alpha III and Beta II Registrants",V3,,"2013-04-12 00:00:00",205,65,0.3171,0.1538,0.0488,0.0049
"TG_BRX Alpha S 6 Preorder","Best Buy Workshop Signup",QWE_CONV,S4,"2015-04-01 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Best Buy Workshop Signup",QWE_CONV,S7,"2015-04-06 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Best Buy Workshop Signup",LA_GEN,S2,"2015-04-10 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Best Buy Workshop Signup",T2_GEN,S7,"2015-04-21 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
"TQ_BRX Project Nil Launch","Beta 10.1 2014",T2_GEN,S7,"2015-04-22 00:00:00",39,6,0.1538,0.1667,0.0256,0.0000
"TR_Project Nil Launch Floodlight Features","Beta 10.1 2014",side,S3,"2015-04-15 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Beta 3",Gamma_2NEO_LA,,"2014-04-16 00:00:00",184,38,0.2065,0.2105,0.0435,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Beta 3",Gamma_FIT_LA,,"2014-04-16 00:00:00",246,39,0.1579,0.3077,0.0486,0.0000
KB_BRX_Beta_II_and_3_PENUP,"Beta 3 Group2s",Beta_3,,"2013-10-30 00:00:00",27,8,0.2963,0.2500,0.0741,0.0000
"TQ_BRX Project Nil Launch","Beta 8",T2_GEN,S7,"2015-04-21 00:00:00",52,7,0.1346,0.2857,0.0385,0.0000
"TR_Project Nil Launch Floodlight Features","Beta 8",side,S2,"2015-04-15 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
KX_BRX_Beta_10.1_2014_Launch,"Beta 8 Group2s_RM",TABOWN_X2014_LA,S3,"2014-01-14 00:00:00",14,0,0.0000,0.0000,0.0000,0.0000
GI_Beta_8_Google_Play,"Beta 8 Launch NonGroup1s",,,"2013-06-18 00:00:00",42,14,0.3333,0.0714,0.0238,0.0000
GI_Beta_8_Google_Play,"Beta 8 Launch NonOpeners",,,"2013-06-18 00:00:00",147,14,0.0952,0.0000,0.0000,0.0000
HC_BRX_Beta_8_Catchup,"Beta 8 Registrants",,,"2013-07-17 00:00:00",3,1,0.3333,1.0000,0.3333,0.0000
"JD BRX Beta 3 and Alpha Gamma Launch","Beta and Beta II Group2s (12+ months)",ATT_UPGR_HB_LA,S2,"2013-10-04 00:00:00",9,6,0.6667,0.5000,0.3333,0.0000
MU_BRX_Alpha_S_5_Preorder,"Beta and Beta II Group2s (6+ months)",ATT_AC5OFF_PO,S1,"2014-03-24 00:00:00",32,6,0.1875,0.1667,0.0313,0.0000
MU_BRX_Alpha_S_5_Preorder,"Beta and Beta II Group2s (6+ months)",GEN_AC5_PO,S6,"2014-04-04 00:00:00",6,2,0.3333,0.0000,0.0000,0.0000
MU_BRX_Alpha_S_5_Preorder,"Beta and Beta II Group2s (6+ months)",SPR_AC5_PO,S4,"2014-03-21 00:00:00",26,6,0.2308,0.3333,0.0769,0.0000
MU_BRX_Alpha_S_5_Preorder,"Beta and Beta II Group2s (6+ months)",TMB_AC5OFF_PO,S3,"2014-03-26 00:00:00",22,5,0.2273,0.2000,0.0455,0.0000
MU_BRX_Alpha_S_5_Preorder,"Beta and Beta II Group2s (6+ months)",USC_AC5OFF_PO,S2,"2014-03-21 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
KP_BRX_December_Newsletter,"Beta Group2s",,S1,"2013-12-20 00:00:00",12,2,0.1667,0.0000,0.0000,0.0000
KP_BRX_December_Newsletter,"Beta Group2s",,S2,"2013-12-20 00:00:00",4,0,0.0000,0.0000,0.0000,0.0000
KP_BRX_December_Newsletter,"Beta Group2s",,S3,"2013-12-20 00:00:00",156,21,0.1338,0.1429,0.0191,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Beta II",Gamma_2NEO_LA,,"2014-04-16 00:00:00",56,7,0.1250,0.2857,0.0357,0.0000
MZ_BRX_Alpha_Gamma_2_Launch,"Beta II",Gamma_FIT_LA,,"2014-04-16 00:00:00",46,7,0.1522,0.0000,0.0000,0.0000
KB_BRX_Beta_II_and_3_PENUP,"Beta II Group2s",Beta_2,,"2013-10-30 00:00:00",144,29,0.2000,0.2759,0.0552,0.0000
GI_Beta_8_Google_Play,"Beta II Registrants",,,"2013-06-18 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta2_ALL,AH_Group2_STORIES,S1,"2015-03-11 00:00:00",7,1,0.1429,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta2_ALL,AH_Group2_STORIES,S2,"2015-03-11 00:00:00",7,0,0.0000,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta2_ALL,AH_Group2_STORIES,S3,"2015-03-18 00:00:00",106,17,0.1604,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta3_ALL,AH_Group2_STORIES,S1,"2015-03-11 00:00:00",29,2,0.0690,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta3_ALL,AH_Group2_STORIES,S2,"2015-03-11 00:00:00",35,6,0.1714,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta3_ALL,AH_Group2_STORIES,S3,"2015-03-18 00:00:00",466,76,0.1631,0.0658,0.0107,0.0000
"TD_BRX Group2s Stories",Beta4_ALL,AH_Group2_STORIES,S1,"2015-03-11 00:00:00",25,6,0.2400,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta4_ALL,AH_Group2_STORIES,S2,"2015-03-11 00:00:00",27,4,0.1481,0.0000,0.0000,0.0000
"TD_BRX Group2s Stories",Beta4_ALL,AH_Group2_STORIES,S3,"2015-03-18 00:00:00",333,63,0.1886,0.0794,0.0150,0.0030
"TG_BRX Alpha S 6 Preorder","Black Friday Phone Handraisers",QWE_CONV,S4,"2015-04-01 00:00:00",5,0,0.0000,0.0000,0.0000,0.0000
"TG_BRX Alpha S 6 Preorder","Black Friday Phone Handraisers",QWE_CONV,S7,"2015-04-06 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
"TQ_BRX Project Nil Launch","Black Friday Phone Handraisers",LA_GEN,S2,"2015-04-10 00:00:00",9,3,0.3333,0.0000,0.0000,0.0000
KN_BRX_Holiday_Helpers,Boston,,S1,"2013-12-13 00:00:00",33,6,0.1765,0.3333,0.0588,0.0000
KN_BRX_Holiday_Helpers,Boston,,S2,"2013-12-19 00:00:00",34,7,0.2059,0.0000,0.0000,0.0000
FG_Beta_8_Launch,"brandx Account Signups",V1,,"2013-04-12 00:00:00",58,17,0.2833,0.1765,0.0500,0.0167
KS_BRX_Holiday_Viral_Video_Consumer,"BRX Group2s and Preferences",,,"2013-12-23 00:00:00",4419,718,0.1620,0.2423,0.0393,0.0023
H5_Alpha_Tab_3_PreOrder,"BRX Tablet Email Openers",,,"2013-06-27 00:00:00",240,108,0.4500,0.1296,0.0583,0.0042
PW_BRX_Beta_4_Preorder,BUS_PRO,GEN_TPO_ALL,,"2014-09-26 00:00:00",39,14,0.3590,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,BUS_PRO,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",5,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,BUS_PRO,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",6,3,0.5000,0.3333,0.1667,0.0000
Q5_BRX_Beta_4_Prelaunch,BUS_PRO,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",26,7,0.2593,0.1429,0.0370,0.0000
Q7_BRX_Beta_4_Launch,BUS_PRO,GEN_TLA_ALL,,"2014-10-23 00:00:00",92,13,0.1383,0.0000,0.0000,0.0000
FR_AB4_Launch,"C) Active Feature Phone Group2s",Feature,,"2013-04-27 00:00:00",127,26,0.2016,0.2692,0.0543,0.0000
FP_AB4_Preorder,"C) Mobile Registrants",ATT,,"2013-04-18 00:00:00",4,1,0.2500,0.0000,0.0000,0.0000
FP_AB4_Preorder,"C) Mobile Registrants",SPR,,"2013-04-18 00:00:00",5,2,0.4000,0.5000,0.2000,0.0000
FP_AB4_Preorder,"C) Mobile Registrants",USCC,,"2013-04-18 00:00:00",13,4,0.3077,0.5000,0.1538,0.0000
FG_Beta_8_Launch,"C) Smart TV Registrants",V1,,"2013-04-12 00:00:00",71,31,0.4366,0.2581,0.1127,0.0000
"MN_BRX_Tab_Pro_Launch Remail","CES Tablet Handraisers",,,"2014-03-06 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
KN_BRX_Holiday_Helpers,Chicago,,S1,"2013-12-13 00:00:00",55,9,0.1607,0.1111,0.0179,0.0000
KN_BRX_Holiday_Helpers,Chicago,,S2,"2013-12-19 00:00:00",58,13,0.2241,0.2308,0.0517,0.0000
X4_BRX_Festival_Thank_You,Coachella,,,"2014-04-29 00:00:00",2,1,0.5000,0.0000,0.0000,0.0000
OX_BRX_Kappa_Launch,Consumer_Electronics_Interest,PL_LVL_ALL,S3,"2014-07-24 00:00:00",32,4,0.1212,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,CONTROL,GEN_TPO_ALL,,"2014-09-26 00:00:00",61,13,0.2031,0.2308,0.0469,0.0000
Q5_BRX_Beta_4_Prelaunch,CONTROL,GEN_TPL_ALL,S1,"2014-10-08 00:00:00",3,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,CONTROL,GEN_TPL_ALL,S2,"2014-10-08 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,CONTROL,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",28,6,0.2000,0.3333,0.0667,0.0000
"TE_BRX App Video Refresh",Cooking,MVIDEO_GENERIC,S3,"2015-03-20 00:00:00",57,7,0.1207,0.2857,0.0345,0.0000
"TE_BRX App Video Refresh",Cooking,MVIDEO_GENERIC_OS,S3,"2015-03-20 00:00:00",65,8,0.1231,0.0000,0.0000,0.0000
FP_AB4_Preorder,"D) BRX Product Group1s",ATT,,"2013-04-18 00:00:00",1,1,1.0000,1.0000,1.0000,0.0000
FR_AB4_Launch,"D) Inactive AB4 Handraisers",Handraiser,,"2013-05-06 00:00:00",15,4,0.2667,0.5000,0.1333,0.0000
FG_Beta_8_Launch,"D) Other Smart Phone Registrants",V1,,"2013-04-12 00:00:00",267,71,0.2659,0.2535,0.0674,0.0075
KN_BRX_Holiday_Helpers,Dallas,,S1,"2013-12-13 00:00:00",55,13,0.2364,0.1538,0.0364,0.0000
KN_BRX_Holiday_Helpers,Dallas,,S2,"2013-12-19 00:00:00",57,8,0.1404,0.1250,0.0175,0.0000
KZ_BRX_Newsletter_Survey,Dec_MAG,,,"2014-01-28 00:00:00",38,9,0.2368,0.3333,0.0789,0.0263
KZ_BRX_Newsletter_Survey,Dec_SOC,,,"2014-01-28 00:00:00",44,20,0.4545,0.2000,0.0909,0.0000
KZ_BRX_Newsletter_Survey,Dec_TRAD,,,"2014-01-28 00:00:00",41,14,0.3415,0.3571,0.1220,0.0000
FR_AB4_Launch,"E) Inactive Smartphone Group2s",Smartphone,,"2013-04-27 00:00:00",20,0,0.0000,0.0000,0.0000,0.0000
FG_Beta_8_Launch,"E) Tablet Registrants",V1,,"2013-04-12 00:00:00",73,21,0.2877,0.3333,0.0959,0.0137
PW_BRX_Beta_4_Preorder,EARLY_ADOPT,ATT_TPO_ALL,S1,"2014-09-19 00:00:00",4,1,0.2500,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,EARLY_ADOPT,GEN_TPO_ALL,,"2014-09-26 00:00:00",2,0,0.0000,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,EARLY_ADOPT,SPR_TPO_ALL,,"2014-09-26 00:00:00",1,1,1.0000,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,EARLY_ADOPT,TMB_TPO_ALL,,"2014-09-24 00:00:00",6,1,0.1667,0.0000,0.0000,0.0000
PW_BRX_Beta_4_Preorder,EARLY_ADOPT,VZN_TPO_ALL,S1,"2014-09-19 00:00:00",9,3,0.3333,0.3333,0.1111,0.0000
Q5_BRX_Beta_4_Prelaunch,EARLY_ADOPT,ATT_TPL_ALL,S3,"2014-10-09 00:00:00",4,1,0.2500,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,EARLY_ADOPT,GEN_TPL_ALL,S3,"2014-10-09 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,EARLY_ADOPT,SPR_TPL_ALL,S3,"2014-10-09 00:00:00",1,0,0.0000,0.0000,0.0000,0.0000
Q5_BRX_Beta_4_Prelaunch,EARLY_ADOPT,TMB_TPL_ALL,S3,"2014-10-09 00:00:00",6,1,0.1667,0.0000,0.0000,0.0000
